design,chosen,rejected,chosen_score,rejected_score
RISCY-FPU-a,4145-RISCY-FPU-a-1-c5-u0.7-m3-p3-f0.npy,4176-RISCY-FPU-a-1-c5-u0.75-m3-p3-f0.npy,3,0
RISCY-FPU-a,5389-RISCY-FPU-a-3-c2-u0.8-m3-p1-f1.npy,5600-RISCY-FPU-a-3-c5-u0.75-m3-p8-f1.npy,18,0
RISCY-FPU-a,4329-RISCY-FPU-a-1-c5-u0.8-m3-p2-f1.npy,4099-RISCY-FPU-a-1-c2-u0.85-m3-p5-f1.npy,7,0
RISCY-FPU-a,4799-RISCY-FPU-a-2-c2-u0.9-m1-p4-f1.npy,4327-RISCY-FPU-a-1-c5-u0.8-m2-p8-f1.npy,16230,0
RISCY-FPU-a,4673-RISCY-FPU-a-2-c2-u0.8-m3-p1-f0.npy,5149-RISCY-FPU-a-2-c20-u0.75-m3-p4-f1.npy,11894,0
RISCY-FPU-a,5476-RISCY-FPU-a-3-c5-u0.75-m1-p2-f0.npy,3901-RISCY-FPU-a-1-c2-u0.7-m4-p2-f0.npy,3,0
RISCY-FPU-a,5733-RISCY-FPU-a-3-c20-u0.8-m3-p7-f0.npy,5572-RISCY-FPU-a-3-c5-u0.7-m3-p4-f1.npy,546,0
RISCY-FPU-a,4074-RISCY-FPU-a-1-c2-u0.8-m3-p4-f1.npy,5065-RISCY-FPU-a-2-c20-u0.75-m3-p3-f0.npy,848,9
RISCY-FPU-a,5726-RISCY-FPU-a-3-c20-u0.8-m2-p5-f0.npy,4395-RISCY-FPU-a-1-c20-u0.7-m2-p8-f0.npy,8735,0
RISCY-FPU-a,4222-RISCY-FPU-a-1-c5-u0.85-m1-p5-f0.npy,5036-RISCY-FPU-a-2-c20-u0.7-m2-p4-f0.npy,3718,0
RISCY-FPU-a,4444-RISCY-FPU-a-1-c20-u0.8-m1-p4-f0.npy,4817-RISCY-FPU-a-2-c2-u0.9-m3-p6-f1.npy,561,10
RISCY-FPU-a,5317-RISCY-FPU-a-3-c2-u0.85-m4-p1-f0.npy,5415-RISCY-FPU-a-3-c2-u0.85-m3-p3-f1.npy,14614,2011
RISCY-FPU-a,5658-RISCY-FPU-a-3-c5-u0.9-m2-p4-f1.npy,5733-RISCY-FPU-a-3-c20-u0.8-m3-p7-f0.npy,993,546
RISCY-FPU-a,4374-RISCY-FPU-a-1-c5-u0.9-m2-p8-f1.npy,4467-RISCY-FPU-a-1-c20-u0.8-m4-p5-f0.npy,5,0
RISCY-FPU-a,5661-RISCY-FPU-a-3-c5-u0.9-m2-p7-f1.npy,5037-RISCY-FPU-a-2-c20-u0.7-m2-p5-f0.npy,13,0
RISCY-FPU-a,4092-RISCY-FPU-a-1-c2-u0.85-m2-p6-f1.npy,4043-RISCY-FPU-a-1-c2-u0.75-m2-p5-f1.npy,49,0
RISCY-FPU-a,4773-RISCY-FPU-a-2-c2-u0.85-m1-p1-f1.npy,4655-RISCY-FPU-a-2-c2-u0.75-m3-p6-f0.npy,1789,503
RISCY-FPU-a,4000-RISCY-FPU-a-1-c2-u0.9-m4-p1-f0.npy,4056-RISCY-FPU-a-1-c2-u0.8-m1-p2-f1.npy,9088,611
RISCY-FPU-a,5301-RISCY-FPU-a-3-c2-u0.8-m4-p1-f0.npy,5810-RISCY-FPU-a-3-c20-u0.8-m3-p4-f1.npy,1241,0
RISCY-FPU-a,4072-RISCY-FPU-a-1-c2-u0.8-m3-p2-f1.npy,4432-RISCY-FPU-a-1-c20-u0.75-m3-p8-f0.npy,692,0
RISCY-FPU-a,5516-RISCY-FPU-a-3-c5-u0.8-m2-p3-f0.npy,5186-RISCY-FPU-a-2-c20-u0.85-m2-p5-f1.npy,15701,0
RISCY-FPU-a,5271-RISCY-FPU-a-3-c2-u0.75-m4-p3-f0.npy,5275-RISCY-FPU-a-3-c2-u0.75-m4-p7-f0.npy,468,64
RISCY-FPU-a,5313-RISCY-FPU-a-3-c2-u0.85-m1-p5-f0.npy,5594-RISCY-FPU-a-3-c5-u0.75-m3-p2-f1.npy,21640,0
RISCY-FPU-a,4886-RISCY-FPU-a-2-c5-u0.8-m4-p1-f0.npy,4214-RISCY-FPU-a-1-c5-u0.8-m4-p4-f0.npy,27,2
RISCY-FPU-a,5285-RISCY-FPU-a-3-c2-u0.8-m2-p1-f0.npy,4214-RISCY-FPU-a-1-c5-u0.8-m4-p4-f0.npy,15598,2
RISCY-FPU-a,5650-RISCY-FPU-a-3-c5-u0.9-m1-p4-f1.npy,4718-RISCY-FPU-a-2-c2-u0.7-m3-p2-f1.npy,1646,0
RISCY-FPU-a,4915-RISCY-FPU-a-2-c5-u0.7-m1-p3-f1.npy,4573-RISCY-FPU-a-1-c20-u0.8-m3-p2-f1.npy,1,0
RISCY-FPU-a,4607-RISCY-FPU-a-1-c20-u0.9-m2-p3-f1.npy,5272-RISCY-FPU-a-3-c2-u0.75-m4-p4-f0.npy,2163,460
RISCY-FPU-a,3971-RISCY-FPU-a-1-c2-u0.85-m1-p8-f0.npy,3928-RISCY-FPU-a-1-c2-u0.75-m4-p1-f0.npy,4540,824
RISCY-FPU-a,4095-RISCY-FPU-a-1-c2-u0.85-m3-p1-f1.npy,4549-RISCY-FPU-a-1-c20-u0.75-m3-p2-f1.npy,1771,0
RISCY-FPU-a,4230-RISCY-FPU-a-1-c5-u0.85-m2-p6-f0.npy,5280-RISCY-FPU-a-3-c2-u0.8-m1-p4-f0.npy,13982,10019
RISCY-FPU-a,3952-RISCY-FPU-a-1-c2-u0.8-m3-p5-f0.npy,4385-RISCY-FPU-a-1-c20-u0.7-m1-p5-f0.npy,825,0
RISCY-FPU-a,5440-RISCY-FPU-a-3-c2-u0.9-m3-p4-f1.npy,5266-RISCY-FPU-a-3-c2-u0.75-m3-p6-f0.npy,7600,0
RISCY-FPU-a,4993-RISCY-FPU-a-2-c5-u0.85-m2-p3-f1.npy,5597-RISCY-FPU-a-3-c5-u0.75-m3-p5-f1.npy,2,0
RISCY-FPU-a,4491-RISCY-FPU-a-1-c20-u0.85-m4-p3-f0.npy,4478-RISCY-FPU-a-1-c20-u0.85-m1-p8-f0.npy,4041,8
RISCY-FPU-a,3926-RISCY-FPU-a-1-c2-u0.75-m3-p7-f0.npy,4563-RISCY-FPU-a-1-c20-u0.8-m1-p8-f1.npy,784,0
RISCY-FPU-a,5295-RISCY-FPU-a-3-c2-u0.8-m3-p3-f0.npy,5714-RISCY-FPU-a-3-c20-u0.75-m3-p8-f0.npy,13431,0
RISCY-FPU-a,4229-RISCY-FPU-a-1-c5-u0.85-m2-p5-f0.npy,4007-RISCY-FPU-a-1-c2-u0.9-m4-p8-f0.npy,20884,4958
RISCY-FPU-a,4778-RISCY-FPU-a-2-c2-u0.85-m1-p6-f1.npy,5667-RISCY-FPU-a-3-c5-u0.9-m3-p6-f1.npy,728,0
RISCY-FPU-a,4079-RISCY-FPU-a-1-c2-u0.85-m1-p1-f1.npy,4457-RISCY-FPU-a-1-c20-u0.8-m3-p2-f0.npy,2614,497
RISCY-FPU-a,5360-RISCY-FPU-a-3-c2-u0.75-m2-p4-f1.npy,4409-RISCY-FPU-a-1-c20-u0.7-m4-p8-f0.npy,1,0
RISCY-FPU-a,4234-RISCY-FPU-a-1-c5-u0.85-m3-p2-f0.npy,4330-RISCY-FPU-a-1-c5-u0.8-m3-p3-f1.npy,20664,0
RISCY-FPU-a,5407-RISCY-FPU-a-3-c2-u0.85-m2-p3-f1.npy,4550-RISCY-FPU-a-1-c20-u0.75-m3-p3-f1.npy,2272,0
RISCY-FPU-a,4206-RISCY-FPU-a-1-c5-u0.8-m3-p3-f0.npy,5535-RISCY-FPU-a-3-c5-u0.8-m4-p7-f0.npy,19105,0
RISCY-FPU-a,5301-RISCY-FPU-a-3-c2-u0.8-m4-p1-f0.npy,5040-RISCY-FPU-a-2-c20-u0.7-m3-p1-f0.npy,1241,0
RISCY-FPU-a,4797-RISCY-FPU-a-2-c2-u0.9-m1-p2-f1.npy,5273-RISCY-FPU-a-3-c2-u0.75-m4-p5-f0.npy,14470,0
RISCY-FPU-a,4685-RISCY-FPU-a-2-c2-u0.8-m4-p5-f0.npy,4762-RISCY-FPU-a-2-c2-u0.8-m2-p6-f1.npy,2396,0
RISCY-FPU-a,4063-RISCY-FPU-a-1-c2-u0.8-m2-p1-f1.npy,5846-RISCY-FPU-a-3-c20-u0.9-m3-p1-f1.npy,251,3
RISCY-FPU-a,4767-RISCY-FPU-a-2-c2-u0.8-m3-p3-f1.npy,4426-RISCY-FPU-a-1-c20-u0.75-m3-p1-f0.npy,997,0
RISCY-FPU-a,4687-RISCY-FPU-a-2-c2-u0.8-m4-p7-f0.npy,4742-RISCY-FPU-a-2-c2-u0.75-m3-p2-f1.npy,870,3
RISCY-FPU-a,5292-RISCY-FPU-a-3-c2-u0.8-m2-p8-f0.npy,4094-RISCY-FPU-a-1-c2-u0.85-m2-p8-f1.npy,12514,1376
RISCY-FPU-a,5431-RISCY-FPU-a-3-c2-u0.9-m2-p3-f1.npy,5260-RISCY-FPU-a-3-c2-u0.75-m2-p8-f0.npy,19362,0
RISCY-FPU-a,5444-RISCY-FPU-a-3-c2-u0.9-m3-p8-f1.npy,4840-RISCY-FPU-a-2-c5-u0.7-m3-p7-f0.npy,1894,0
RISCY-FPU-a,5101-RISCY-FPU-a-2-c20-u0.85-m3-p4-f0.npy,5783-RISCY-FPU-a-3-c20-u0.75-m3-p1-f1.npy,17631,0
RISCY-FPU-a,4700-RISCY-FPU-a-2-c2-u0.85-m4-p8-f0.npy,4408-RISCY-FPU-a-1-c20-u0.7-m4-p7-f0.npy,1154,0
RISCY-FPU-a,4255-RISCY-FPU-a-1-c5-u0.9-m1-p8-f0.npy,4965-RISCY-FPU-a-2-c5-u0.8-m1-p6-f1.npy,24762,0
RISCY-FPU-a,4895-RISCY-FPU-a-2-c5-u0.85-m1-p7-f0.npy,5015-RISCY-FPU-a-2-c5-u0.9-m2-p2-f1.npy,16263,558
RISCY-FPU-a,5297-RISCY-FPU-a-3-c2-u0.8-m3-p5-f0.npy,4050-RISCY-FPU-a-1-c2-u0.75-m3-p4-f1.npy,9763,861
RISCY-FPU-a,5743-RISCY-FPU-a-3-c20-u0.7-m1-p1-f1.npy,5128-RISCY-FPU-a-2-c20-u0.7-m3-p7-f1.npy,5,0
RISCY-FPU-a,5102-RISCY-FPU-a-2-c20-u0.85-m3-p5-f0.npy,4967-RISCY-FPU-a-2-c5-u0.8-m1-p8-f1.npy,13105,0
RISCY-FPU-a,4261-RISCY-FPU-a-1-c5-u0.9-m4-p6-f0.npy,4305-RISCY-FPU-a-1-c5-u0.75-m3-p2-f1.npy,4149,0
RISCY-FPU-a,3899-RISCY-FPU-a-1-c2-u0.7-m3-p8-f0.npy,4526-RISCY-FPU-a-1-c20-u0.7-m3-p1-f1.npy,1,0
RISCY-FPU-a,4261-RISCY-FPU-a-1-c5-u0.9-m4-p6-f0.npy,5363-RISCY-FPU-a-3-c2-u0.75-m2-p7-f1.npy,4149,0
RISCY-FPU-a,5726-RISCY-FPU-a-3-c20-u0.8-m2-p5-f0.npy,5225-RISCY-FPU-a-3-c2-u0.7-m2-p4-f0.npy,8735,2
RISCY-FPU-a,4097-RISCY-FPU-a-1-c2-u0.85-m3-p3-f1.npy,5731-RISCY-FPU-a-3-c20-u0.8-m3-p5-f0.npy,2295,0
RISCY-FPU-a,5840-RISCY-FPU-a-3-c20-u0.9-m1-p4-f1.npy,4048-RISCY-FPU-a-1-c2-u0.75-m3-p2-f1.npy,3219,1
RISCY-FPU-a,4094-RISCY-FPU-a-1-c2-u0.85-m2-p8-f1.npy,3920-RISCY-FPU-a-1-c2-u0.75-m2-p7-f0.npy,1376,0
RISCY-FPU-a,5735-RISCY-FPU-a-3-c20-u0.85-m1-p1-f0.npy,4886-RISCY-FPU-a-2-c5-u0.8-m4-p1-f0.npy,11849,27
RISCY-FPU-a,4222-RISCY-FPU-a-1-c5-u0.85-m1-p5-f0.npy,4449-RISCY-FPU-a-1-c20-u0.8-m2-p1-f0.npy,3718,505
RISCY-FPU-a,4814-RISCY-FPU-a-2-c2-u0.9-m3-p3-f1.npy,3921-RISCY-FPU-a-1-c2-u0.75-m2-p8-f0.npy,5144,1
RISCY-FPU-a,5009-RISCY-FPU-a-2-c5-u0.9-m1-p4-f1.npy,4058-RISCY-FPU-a-1-c2-u0.8-m1-p4-f1.npy,4275,1727
RISCY-FPU-a,5729-RISCY-FPU-a-3-c20-u0.8-m3-p1-f0.npy,5570-RISCY-FPU-a-3-c5-u0.7-m3-p2-f1.npy,488,0
RISCY-FPU-a,4220-RISCY-FPU-a-1-c5-u0.85-m1-p3-f0.npy,4045-RISCY-FPU-a-1-c2-u0.75-m2-p7-f1.npy,14904,0
RISCY-FPU-a,4889-RISCY-FPU-a-2-c5-u0.8-m4-p4-f0.npy,5153-RISCY-FPU-a-2-c20-u0.8-m1-p1-f1.npy,382,0
RISCY-FPU-a,3942-RISCY-FPU-a-1-c2-u0.8-m1-p7-f0.npy,5789-RISCY-FPU-a-3-c20-u0.75-m3-p7-f1.npy,537,0
RISCY-FPU-a,5437-RISCY-FPU-a-3-c2-u0.9-m3-p1-f1.npy,4518-RISCY-FPU-a-1-c20-u0.7-m2-p1-f1.npy,5177,0
RISCY-FPU-a,4790-RISCY-FPU-a-2-c2-u0.85-m3-p2-f1.npy,4601-RISCY-FPU-a-1-c20-u0.85-m3-p7-f1.npy,1153,0
RISCY-FPU-a,4651-RISCY-FPU-a-2-c2-u0.75-m2-p8-f0.npy,5007-RISCY-FPU-a-2-c5-u0.9-m1-p1-f1.npy,9271,2557
RISCY-FPU-a,4057-RISCY-FPU-a-1-c2-u0.8-m1-p3-f1.npy,4655-RISCY-FPU-a-2-c2-u0.75-m3-p6-f0.npy,1861,503
RISCY-FPU-a,4208-RISCY-FPU-a-1-c5-u0.8-m3-p6-f0.npy,5180-RISCY-FPU-a-2-c20-u0.85-m1-p5-f1.npy,11157,0
RISCY-FPU-a,5742-RISCY-FPU-a-3-c20-u0.85-m1-p8-f0.npy,5384-RISCY-FPU-a-3-c2-u0.8-m2-p4-f1.npy,10637,130
RISCY-FPU-a,3970-RISCY-FPU-a-1-c2-u0.85-m1-p7-f0.npy,4330-RISCY-FPU-a-1-c5-u0.8-m3-p3-f1.npy,1465,0
RISCY-FPU-a,5261-RISCY-FPU-a-3-c2-u0.75-m3-p1-f0.npy,4553-RISCY-FPU-a-1-c20-u0.75-m3-p6-f1.npy,104,0
RISCY-FPU-a,4798-RISCY-FPU-a-2-c2-u0.9-m1-p3-f1.npy,3937-RISCY-FPU-a-1-c2-u0.8-m1-p2-f0.npy,20970,1739
RISCY-FPU-a,5436-RISCY-FPU-a-3-c2-u0.9-m2-p8-f1.npy,4602-RISCY-FPU-a-1-c20-u0.85-m3-p8-f1.npy,21522,0
RISCY-FPU-a,4058-RISCY-FPU-a-1-c2-u0.8-m1-p4-f1.npy,4625-RISCY-FPU-a-2-c2-u0.7-m2-p8-f0.npy,1727,0
RISCY-FPU-a,5201-RISCY-FPU-a-2-c20-u0.9-m2-p1-f1.npy,4274-RISCY-FPU-a-1-c5-u0.7-m2-p3-f1.npy,528,4
RISCY-FPU-a,3983-RISCY-FPU-a-1-c2-u0.85-m3-p8-f0.npy,5129-RISCY-FPU-a-2-c20-u0.7-m3-p8-f1.npy,7417,0
RISCY-FPU-a,5840-RISCY-FPU-a-3-c20-u0.9-m1-p4-f1.npy,4128-RISCY-FPU-a-1-c5-u0.7-m1-p2-f0.npy,3219,0
RISCY-FPU-a,4236-RISCY-FPU-a-1-c5-u0.85-m3-p5-f0.npy,5555-RISCY-FPU-a-3-c5-u0.7-m1-p3-f1.npy,16751,0
RISCY-FPU-a,5288-RISCY-FPU-a-3-c2-u0.8-m2-p4-f0.npy,4540-RISCY-FPU-a-1-c20-u0.75-m1-p8-f1.npy,15810,0
RISCY-FPU-a,5435-RISCY-FPU-a-3-c2-u0.9-m2-p7-f1.npy,5703-RISCY-FPU-a-3-c20-u0.75-m2-p5-f0.npy,8395,0
RISCY-FPU-a,4337-RISCY-FPU-a-1-c5-u0.85-m1-p3-f1.npy,5474-RISCY-FPU-a-3-c5-u0.7-m4-p8-f0.npy,877,0
RISCY-FPU-a,4121-RISCY-FPU-a-1-c2-u0.9-m3-p3-f1.npy,3940-RISCY-FPU-a-1-c2-u0.8-m1-p5-f0.npy,5959,27
RISCY-FPU-a,5295-RISCY-FPU-a-3-c2-u0.8-m3-p3-f0.npy,4549-RISCY-FPU-a-1-c20-u0.75-m3-p2-f1.npy,13431,0
RISCY-FPU-a,3926-RISCY-FPU-a-1-c2-u0.75-m3-p7-f0.npy,4917-RISCY-FPU-a-2-c5-u0.7-m1-p5-f1.npy,784,0
RISCY-FPU-a,4004-RISCY-FPU-a-1-c2-u0.9-m4-p5-f0.npy,5420-RISCY-FPU-a-3-c2-u0.85-m3-p8-f1.npy,3939,4
RISCY-FPU-a,5228-RISCY-FPU-a-3-c2-u0.7-m2-p8-f0.npy,5401-RISCY-FPU-a-3-c2-u0.85-m1-p5-f1.npy,4,0
RISCY-FPU-a,4019-RISCY-FPU-a-1-c2-u0.7-m2-p4-f1.npy,4867-RISCY-FPU-a-2-c5-u0.75-m4-p3-f0.npy,1,0
RISCY-FPU-a,4813-RISCY-FPU-a-2-c2-u0.9-m3-p2-f1.npy,4016-RISCY-FPU-a-1-c2-u0.7-m2-p1-f1.npy,4061,0
RISCY-FPU-a,4456-RISCY-FPU-a-1-c20-u0.8-m3-p1-f0.npy,5005-RISCY-FPU-a-2-c5-u0.85-m3-p7-f1.npy,1121,0
RISCY-FPU-a,5097-RISCY-FPU-a-2-c20-u0.85-m1-p7-f0.npy,4442-RISCY-FPU-a-1-c20-u0.8-m1-p2-f0.npy,15927,0
RISCY-FPU-a,4063-RISCY-FPU-a-1-c2-u0.8-m2-p1-f1.npy,5045-RISCY-FPU-a-2-c20-u0.7-m3-p6-f0.npy,251,0
RISCY-FPU-a,4335-RISCY-FPU-a-1-c5-u0.85-m1-p1-f1.npy,3885-RISCY-FPU-a-1-c2-u0.7-m1-p6-f0.npy,645,0
RISCY-FPU-a,5292-RISCY-FPU-a-3-c2-u0.8-m2-p8-f0.npy,3986-RISCY-FPU-a-1-c2-u0.85-m4-p3-f0.npy,12514,6945
RISCY-FPU-a,4378-RISCY-FPU-a-1-c5-u0.9-m3-p4-f1.npy,5452-RISCY-FPU-a-3-c5-u0.7-m2-p1-f0.npy,3743,0
RISCY-FPU-a,5024-RISCY-FPU-a-2-c5-u0.9-m3-p4-f1.npy,4455-RISCY-FPU-a-1-c20-u0.8-m2-p7-f0.npy,3241,0
RISCY-FPU-a,4250-RISCY-FPU-a-1-c5-u0.9-m1-p3-f0.npy,5057-RISCY-FPU-a-2-c20-u0.75-m2-p2-f0.npy,22404,0
RISCY-FPU-a,5842-RISCY-FPU-a-3-c20-u0.9-m2-p1-f1.npy,4856-RISCY-FPU-a-2-c5-u0.75-m2-p8-f0.npy,273,0
RISCY-FPU-a,5517-RISCY-FPU-a-3-c5-u0.8-m2-p4-f0.npy,4137-RISCY-FPU-a-1-c5-u0.7-m2-p3-f0.npy,15623,0
RISCY-FPU-a,4346-RISCY-FPU-a-1-c5-u0.85-m2-p4-f1.npy,5609-RISCY-FPU-a-3-c5-u0.8-m2-p1-f1.npy,657,0
RISCY-FPU-a,4365-RISCY-FPU-a-1-c5-u0.9-m1-p7-f1.npy,5635-RISCY-FPU-a-3-c5-u0.85-m2-p5-f1.npy,795,0
RISCY-FPU-a,5421-RISCY-FPU-a-3-c2-u0.9-m1-p1-f1.npy,5008-RISCY-FPU-a-2-c5-u0.9-m1-p3-f1.npy,12060,1662
RISCY-FPU-a,5662-RISCY-FPU-a-3-c5-u0.9-m3-p1-f1.npy,4276-RISCY-FPU-a-1-c5-u0.7-m2-p5-f1.npy,333,0
RISCY-FPU-a,3956-RISCY-FPU-a-1-c2-u0.8-m4-p1-f0.npy,4386-RISCY-FPU-a-1-c20-u0.7-m1-p6-f0.npy,1566,0
RISCY-FPU-a,4224-RISCY-FPU-a-1-c5-u0.85-m1-p7-f0.npy,4530-RISCY-FPU-a-1-c20-u0.7-m3-p6-f1.npy,5822,0
RISCY-FPU-a,4670-RISCY-FPU-a-2-c2-u0.8-m1-p7-f0.npy,4370-RISCY-FPU-a-1-c5-u0.9-m2-p4-f1.npy,11182,2065
RISCY-FPU-a,4669-RISCY-FPU-a-2-c2-u0.8-m1-p6-f0.npy,5303-RISCY-FPU-a-3-c2-u0.8-m4-p3-f0.npy,7854,3408
RISCY-FPU-a,4248-RISCY-FPU-a-1-c5-u0.9-m1-p1-f0.npy,3950-RISCY-FPU-a-1-c2-u0.8-m3-p1-f0.npy,22306,3984
RISCY-FPU-a,4033-RISCY-FPU-a-1-c2-u0.75-m1-p3-f1.npy,5057-RISCY-FPU-a-2-c20-u0.75-m2-p2-f0.npy,306,0
RISCY-FPU-a,4049-RISCY-FPU-a-1-c2-u0.75-m3-p3-f1.npy,5503-RISCY-FPU-a-3-c5-u0.75-m4-p6-f0.npy,14,0
RISCY-FPU-a,5321-RISCY-FPU-a-3-c2-u0.85-m4-p5-f0.npy,5628-RISCY-FPU-a-3-c5-u0.85-m1-p5-f1.npy,13151,17
RISCY-FPU-a,4336-RISCY-FPU-a-1-c5-u0.85-m1-p2-f1.npy,4129-RISCY-FPU-a-1-c5-u0.7-m1-p3-f0.npy,17,0
RISCY-FPU-a,4076-RISCY-FPU-a-1-c2-u0.8-m3-p6-f1.npy,4187-RISCY-FPU-a-1-c5-u0.75-m4-p7-f0.npy,79,0
RISCY-FPU-a,5341-RISCY-FPU-a-3-c2-u0.7-m3-p1-f1.npy,5722-RISCY-FPU-a-3-c20-u0.8-m1-p8-f0.npy,3,0
RISCY-FPU-a,4101-RISCY-FPU-a-1-c2-u0.85-m3-p7-f1.npy,3899-RISCY-FPU-a-1-c2-u0.7-m3-p8-f0.npy,139,1
RISCY-FPU-a,4251-RISCY-FPU-a-1-c5-u0.9-m1-p4-f0.npy,5451-RISCY-FPU-a-3-c5-u0.7-m1-p8-f0.npy,25908,0
RISCY-FPU-a,4801-RISCY-FPU-a-2-c2-u0.9-m1-p6-f1.npy,4180-RISCY-FPU-a-1-c5-u0.75-m3-p8-f0.npy,2900,0
RISCY-FPU-a,4811-RISCY-FPU-a-2-c2-u0.9-m2-p8-f1.npy,4523-RISCY-FPU-a-1-c20-u0.7-m2-p6-f1.npy,2718,0
RISCY-FPU-a,5653-RISCY-FPU-a-3-c5-u0.9-m1-p7-f1.npy,5479-RISCY-FPU-a-3-c5-u0.75-m1-p5-f0.npy,1,0
RISCY-FPU-a,5018-RISCY-FPU-a-2-c5-u0.9-m2-p5-f1.npy,3948-RISCY-FPU-a-1-c2-u0.8-m2-p7-f0.npy,6536,2691
RISCY-FPU-a,4121-RISCY-FPU-a-1-c2-u0.9-m3-p3-f1.npy,4276-RISCY-FPU-a-1-c5-u0.7-m2-p5-f1.npy,5959,0
RISCY-FPU-a,5740-RISCY-FPU-a-3-c20-u0.85-m1-p6-f0.npy,4651-RISCY-FPU-a-2-c2-u0.75-m2-p8-f0.npy,10227,9271
RISCY-FPU-a,5421-RISCY-FPU-a-3-c2-u0.9-m1-p1-f1.npy,4516-RISCY-FPU-a-1-c20-u0.7-m1-p7-f1.npy,12060,0
RISCY-FPU-a,4870-RISCY-FPU-a-2-c5-u0.8-m1-p2-f0.npy,5215-RISCY-FPU-a-3-c2-u0.7-m1-p2-f0.npy,594,6
RISCY-FPU-a,4894-RISCY-FPU-a-2-c5-u0.85-m1-p4-f0.npy,4082-RISCY-FPU-a-1-c2-u0.85-m1-p4-f1.npy,21647,3309
RISCY-FPU-a,5662-RISCY-FPU-a-3-c5-u0.9-m3-p1-f1.npy,4853-RISCY-FPU-a-2-c5-u0.75-m2-p4-f0.npy,333,0
RISCY-FPU-a,4505-RISCY-FPU-a-1-c20-u0.9-m4-p4-f0.npy,5454-RISCY-FPU-a-3-c5-u0.7-m2-p3-f0.npy,15544,0
RISCY-FPU-a,5440-RISCY-FPU-a-3-c2-u0.9-m3-p4-f1.npy,4447-RISCY-FPU-a-1-c20-u0.8-m1-p7-f0.npy,7600,0
RISCY-FPU-a,4231-RISCY-FPU-a-1-c5-u0.85-m2-p7-f0.npy,3897-RISCY-FPU-a-1-c2-u0.7-m3-p6-f0.npy,20025,0
RISCY-FPU-a,3993-RISCY-FPU-a-1-c2-u0.9-m1-p2-f0.npy,4529-RISCY-FPU-a-1-c20-u0.7-m3-p5-f1.npy,9743,0
RISCY-FPU-a,3943-RISCY-FPU-a-1-c2-u0.8-m1-p8-f0.npy,4532-RISCY-FPU-a-1-c20-u0.7-m3-p8-f1.npy,1,0
RISCY-FPU-a,5269-RISCY-FPU-a-3-c2-u0.75-m4-p1-f0.npy,5776-RISCY-FPU-a-3-c20-u0.75-m2-p2-f1.npy,6,0
RISCY-FPU-a,5020-RISCY-FPU-a-2-c5-u0.9-m2-p8-f1.npy,4465-RISCY-FPU-a-1-c20-u0.8-m4-p3-f0.npy,642,1
RISCY-FPU-a,4495-RISCY-FPU-a-1-c20-u0.9-m1-p2-f0.npy,5616-RISCY-FPU-a-3-c5-u0.8-m2-p8-f1.npy,2690,0
RISCY-FPU-a,5093-RISCY-FPU-a-2-c20-u0.85-m1-p1-f0.npy,4760-RISCY-FPU-a-2-c2-u0.8-m2-p4-f1.npy,18308,97
RISCY-FPU-a,4635-RISCY-FPU-a-2-c2-u0.7-m4-p2-f0.npy,5149-RISCY-FPU-a-2-c20-u0.75-m3-p4-f1.npy,2,0
RISCY-FPU-a,5237-RISCY-FPU-a-3-c2-u0.7-m4-p1-f0.npy,4302-RISCY-FPU-a-1-c5-u0.75-m2-p7-f1.npy,1,0
RISCY-FPU-a,4757-RISCY-FPU-a-2-c2-u0.8-m2-p1-f1.npy,5163-RISCY-FPU-a-2-c20-u0.8-m2-p3-f1.npy,7,0
RISCY-FPU-a,4692-RISCY-FPU-a-2-c2-u0.85-m3-p8-f0.npy,4550-RISCY-FPU-a-1-c20-u0.75-m3-p3-f1.npy,19124,0
RISCY-FPU-a,4366-RISCY-FPU-a-1-c5-u0.9-m1-p8-f1.npy,5074-RISCY-FPU-a-2-c20-u0.8-m1-p4-f0.npy,1635,1374
RISCY-FPU-a,4695-RISCY-FPU-a-2-c2-u0.85-m4-p3-f0.npy,4132-RISCY-FPU-a-1-c5-u0.7-m1-p6-f0.npy,6517,0
RISCY-FPU-a,3911-RISCY-FPU-a-1-c2-u0.75-m1-p4-f0.npy,5596-RISCY-FPU-a-3-c5-u0.75-m3-p4-f1.npy,11,0
RISCY-FPU-a,5418-RISCY-FPU-a-3-c2-u0.85-m3-p6-f1.npy,5173-RISCY-FPU-a-2-c20-u0.8-m3-p5-f1.npy,2,0
RISCY-FPU-a,4209-RISCY-FPU-a-1-c5-u0.8-m3-p7-f0.npy,4316-RISCY-FPU-a-1-c5-u0.8-m1-p5-f1.npy,3186,0
RISCY-FPU-a,4752-RISCY-FPU-a-2-c2-u0.8-m1-p4-f1.npy,4390-RISCY-FPU-a-1-c20-u0.7-m2-p3-f0.npy,997,0
RISCY-FPU-a,4597-RISCY-FPU-a-1-c20-u0.85-m3-p3-f1.npy,5034-RISCY-FPU-a-2-c20-u0.7-m2-p2-f0.npy,459,0
RISCY-FPU-a,4236-RISCY-FPU-a-1-c5-u0.85-m3-p5-f0.npy,4403-RISCY-FPU-a-1-c20-u0.7-m4-p1-f0.npy,16751,0
RISCY-FPU-a,4048-RISCY-FPU-a-1-c2-u0.75-m3-p2-f1.npy,4018-RISCY-FPU-a-1-c2-u0.7-m2-p3-f1.npy,1,0
